churn,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_transaction_amount,total_transaction_count,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,digital_engagement_score
0,37,M,2,High School,Single,$60K - $80K,Blue,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0,0.00015363,0.99985,38.09314374944537
0,29,M,0,College,Divorced,Unknown,Blue,15,6,3,2,3107.0,1720,1387.0,0.661,2460,71,0.69,0.554,0.00015007,0.99985,32.19397215402316
0,62,F,0,College,Married,$40K - $60K,Blue,49,6,1,2,1438.3,0,1438.3,0.757,1281,32,1.0,0.0,4.595e-05,0.99995,14.975950423387758
0,42,M,4,College,Unknown,$60K - $80K,Blue,25,4,3,3,3092.0,1115,1977.0,0.802,2133,41,0.783,0.361,0.00030845,0.99969,20.518056448587075
0,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322.0,0,8322.0,0.86,3700,62,1.0,0.0,6.4428e-05,0.99994,32.310814408417
0,44,F,0,Graduate,Married,Less than $40K,Silver,36,5,3,2,10110.0,1229,8881.0,0.65,4063,74,0.48,0.122,0.00013947,0.99986,37.6092914891199
0,34,F,1,High School,Married,Less than $40K,Blue,28,4,3,4,2707.0,2036,671.0,0.827,1926,33,0.941,0.752,0.00047086,0.99953,17.080414871738185
0,37,M,1,Graduate,Single,Unknown,Blue,32,4,1,3,4397.0,2007,2390.0,0.892,2473,47,1.136,0.456,8.6952e-05,0.99991,23.59604417742586
0,33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,0.00017987,0.99982,29.66240294931335
0,40,M,4,Uneducated,Married,$80K - $120K,Blue,23,6,3,2,9760.0,1657,8103.0,1.134,4542,86,0.87,0.17,0.00019396,0.99981,43.22155346486715
0,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,3,2,0,6103.0,0,6103.0,0.532,3203,64,0.829,0.0,6.0759e-05,0.99994,31.685832896115485
0,65,M,1,High School,Married,$40K - $60K,Blue,56,6,2,2,2246.0,1326,920.0,0.543,1429,32,0.455,0.59,0.00010386,0.9999,15.376296668789186
0,46,M,3,Graduate,Single,$80K - $120K,Blue,35,6,3,4,4930.0,0,4930.0,1.019,3343,77,0.638,0.0,0.00053543,0.99946,36.740797796733396
0,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,1,2,3178.0,1118,2060.0,0.643,2010,31,0.55,0.352,4.7263e-05,0.99995,16.58821395599383
0,37,F,1,High School,Unknown,Less than $40K,Blue,30,3,5,0,3003.0,1810,1193.0,0.719,3148,68,0.789,0.603,6.7626e-05,0.99993,32.975904496052586
0,34,F,1,Doctorate,Married,Unknown,Blue,25,4,3,3,2318.0,2069,249.0,1.399,2689,57,0.781,0.893,0.00041087,0.99959,27.777455594494327
0,34,M,0,Graduate,Married,$40K - $60K,Blue,17,4,1,4,2638.0,2092,546.0,0.591,1868,43,0.344,0.793,0.00013562,0.99986,20.52064472637428
0,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,2004.0,0,2004.0,0.681,1974,60,0.364,0.0,0.00031517,0.99968,26.922487113101123
0,55,F,2,Post-Graduate,Married,Less than $40K,Blue,49,4,1,1,2414.0,2276,138.0,0.567,2000,62,0.59,0.943,3.9082e-05,0.99996,27.712242670697897
0,60,F,0,Doctorate,Married,Less than $40K,Blue,45,5,2,4,1438.3,648,790.3,0.477,1267,27,1.077,0.451,0.0004055,0.99959,13.139518681527404
0,56,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043.0,1928,115.0,0.791,2311,57,0.839,0.944,5.5077e-05,0.99994,26.75494964340149
0,52,M,2,High School,Single,$80K - $120K,Blue,46,3,3,2,34516.0,2517,31999.0,0.685,3072,67,0.675,0.073,0.00017486,0.99983,32.41060905873873
0,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111.0,2290,821.0,1.612,1998,41,0.464,0.736,9.9893e-05,0.9999,20.1528757517682
0,56,M,1,Graduate,Married,$120K +,Blue,48,6,3,4,2585.0,1207,1378.0,0.44,1590,33,0.32,0.467,0.00048435,0.99952,16.171520692989
1,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.176,0.976,0.99645,0.0035547,9.97232294233862
0,30,M,1,Unknown,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196,4.3319e-05,0.99996,31.43673548501601
0,34,M,3,High School,Married,$80K - $120K,Blue,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601,0.00015942,0.99984,25.678459612746934
0,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307,0.00034841,0.99965,28.3563346250072
0,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457.0,1300,23157.0,0.914,2739,65,0.912,0.053,0.00033886,0.99966,30.790405546153853
0,32,M,3,Unknown,Single,$120K +,Blue,20,6,2,2,14244.0,1673,12571.0,0.699,2729,66,0.535,0.117,0.00012982,0.99987,31.123067354383103
1,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063,0.99873,0.00127462,21.323867112758613
0,50,F,2,Uneducated,Married,Unknown,Blue,34,5,3,2,23381.0,905,22476.0,0.645,4357,73,0.521,0.039,0.00018494,0.99982,38.044861665309604
0,39,F,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725,0.00018494,0.99982,17.02084556116198
0,61,F,0,Graduate,Married,Less than $40K,Blue,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463,5.8902e-05,0.99994,13.693993950046629
0,65,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.538,0.145,0.00018558,0.99981,18.767952528260878
0,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167,0.00010386,0.9999,39.71340564423597
0,34,M,3,Uneducated,Divorced,$120K +,Blue,28,4,3,3,9180.0,1814,7366.0,0.628,2646,49,0.633,0.198,0.00032275,0.99968,24.783440938225397
0,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,2,4,8818.0,1437,7381.0,0.649,1865,31,0.938,0.163,0.00033886,0.99966,16.195982837188375
0,44,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253,9.6126e-05,0.9999,38.215045795002176
0,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17,3.2055e-05,0.99997,16.92340565980455
0,36,M,4,Unknown,Single,$40K - $60K,Blue,36,6,1,2,9887.0,994,8893.0,0.488,2552,64,0.455,0.101,6.3492e-05,0.99994,29.92485042478893
0,65,F,0,Graduate,Married,Less than $40K,Blue,53,5,3,5,4161.0,2491,1670.0,0.41,1203,30,0.579,0.599,0.00076607,0.99923,14.045532671460753
0,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755,0.0002596,0.99974,21.229307400217024
1,26,F,0,High School,Single,Unknown,Blue,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.533,0.0,0.99634,0.00365621,10.891862143265262
0,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213,0.00016861,0.99983,24.13681908833461
0,51,M,2,College,Married,$120K +,Blue,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.676,0.0,0.00031749,0.99968,30.736771759826503
0,57,M,3,College,Unknown,$60K - $80K,Blue,50,6,3,4,16791.0,1181,15610.0,0.55,2983,74,0.682,0.07,0.00052057,0.99948,34.68784591456893
0,30,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6,1,2,26783.0,1285,25498.0,0.59,2495,46,0.769,0.048,4.7263e-05,0.99995,23.295842875580515
0,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053,0.00056988,0.99943,19.936647522492716
0,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.714,0.33,0.00015435,0.99985,19.714950826614192
0,62,M,1,Graduate,Married,Unknown,Blue,36,5,2,2,3198.0,2308,890.0,0.724,1402,35,0.842,0.722,0.00010684,0.99989,16.382397220072892
1,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765,0.99659,0.00341249,9.168925409337104
0,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094,0.00019311,0.99981,15.622397126661363
0,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,0.00062907,0.99937,13.204439694295203
0,26,F,1,Unknown,Single,Less than $40K,Blue,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.357,0.778,0.00031211,0.99969,26.633222744461865
1,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,0.99775,0.00225216,16.247203492345704
0,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540.0,1173,2367.0,1.106,1912,45,0.667,0.331,2.8501e-05,0.99997,21.359091043546897
0,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074,6.282e-05,0.99994,28.697345088655325
0,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069,9.2637e-05,0.99991,27.07961308944621
0,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.714,0.055,0.00018538,0.99981,17.461650675131825
0,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236,3.5025e-05,0.99996,16.785390125467252
0,31,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,0.00045531,0.99954,29.248706639535804
0,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,0.00011382,0.99989,27.18228792858377
0,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,0.00013897,0.99986,37.95012680615084
0,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0.00058626,0.99941,22.689796658669604
0,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0.00025509,0.99974,31.631732052142315
0,57,F,4,High School,Married,Less than $40K,Blue,47,5,3,4,3191.0,2517,674.0,0.719,1501,35,0.591,0.789,0.00052608,0.99947,16.650196397740064
0,35,M,1,Unknown,Single,$60K - $80K,Blue,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,0.00018558,0.99981,27.195754757371336
0,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368,6.054e-05,0.99994,20.463897222408182
0,55,M,3,Doctorate,Married,$120K +,Blue,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,0.00016289,0.99984,18.78147773925417
0,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,0.00031746,0.99968,36.58114192480683
0,55,F,0,Uneducated,Married,Less than $40K,Blue,51,4,3,1,2041.0,1885,156.0,0.587,2118,48,0.778,0.924,9.5711e-05,0.9999,22.995466427117993
0,52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.661,0.00030251,0.9997,24.983322149897482
0,57,M,2,Graduate,Married,$120K +,Blue,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209,0.00010848,0.99989,17.634831758051682
0,40,F,3,High School,Unknown,Less than $40K,Blue,31,5,2,4,2222.0,1551,671.0,0.932,3302,65,0.585,0.698,0.00032942,0.99967,32.313344303998484
0,47,M,4,High School,Married,$80K - $120K,Blue,36,3,3,4,8217.0,0,8217.0,0.678,1848,56,0.514,0.0,0.00052608,0.99947,25.142802875206865
0,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0,0.00029475,0.99971,32.07535897272228
0,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0,0.00092621,0.99907,36.795073787323744
0,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016,0.00021733,0.99978,38.60451348940324
0,36,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,0.00033886,0.99966,16.21480136816753
0,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,0.00028116,0.99972,23.577167264240977
0,29,M,0,Graduate,Married,Less than $40K,Blue,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506,0.00028024,0.99972,15.141074761917364
0,56,F,2,Uneducated,Married,Unknown,Blue,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,0.00091777,0.99908,20.044498917204688
0,37,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.761,0.00011377,0.99989,27.209571879393263
0,61,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,0.00052102,0.99948,15.067980240347865
0,36,M,3,High School,Married,$60K - $80K,Blue,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.357,0.276,0.00032942,0.99967,19.02775334374353
0,51,F,1,Graduate,Married,$40K - $60K,Blue,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128,0.00010684,0.99989,34.082091608686646
1,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,0.99814,0.00186317,11.159661320932432
0,31,F,0,High School,Married,Less than $40K,Blue,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,5.7261e-05,0.99994,27.87754215584468
0,33,M,2,Doctorate,Single,$40K - $60K,Blue,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164,0.00016471,0.99984,30.912015680682025
0,50,F,3,High School,Single,Less than $40K,Blue,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461,0.00010943,0.99989,34.338953853147736
1,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,0.99546,0.00453868,17.27759104121161
0,65,M,0,Doctorate,Single,Unknown,Blue,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057,0.00014134,0.99986,33.85992785516231
0,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,6.6728e-05,0.99993,40.41677499809285
0,57,F,3,Unknown,Single,Unknown,Blue,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,0.00012373,0.99988,41.76618237978326
0,63,F,1,Unknown,Married,$40K - $60K,Blue,49,3,1,3,3141.0,1819,1322.0,0.497,1539,35,0.522,0.579,9.5577e-05,0.9999,16.75298800128908
0,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,0.00056498,0.99944,19.15230204929326
0,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054,0.00019864,0.9998,16.685478710734074
0,39,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.576,0.00015365,0.99985,18.573306254368937
0,39,F,4,Unknown,Married,Less than $40K,Blue,31,6,1,4,2890.0,0,2890.0,0.545,2040,36,0.44,0.0,0.00018218,0.99982,18.467926373032714
0,52,M,1,Unknown,Single,$120K +,Blue,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0,5.6825e-05,0.99994,27.84784507386517
0,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,0.00010182,0.9999,26.208823030301144
0,50,F,2,Uneducated,Married,Unknown,Blue,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.346,0.424,0.00016249,0.99984,17.81606958536179
0,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,0.0010174,0.99898,16.59339051156824
0,38,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0,0.000516,0.99948,34.49925192933729
0,65,F,0,High School,Single,$40K - $60K,Blue,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142,0.00025237,0.99975,32.90810329446895
0,57,M,1,Unknown,Married,$120K +,Blue,36,6,2,4,23848.0,1967,21881.0,0.462,1591,43,0.72,0.082,0.00033692,0.99966,19.77134803734593
0,65,M,0,Uneducated,Married,Unknown,Blue,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128,0.00015871,0.99984,11.971115598324197
0,38,F,4,Graduate,Married,$40K - $60K,Blue,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657,0.00054115,0.99946,29.175787264583487
0,41,M,2,College,Single,$80K - $120K,Blue,35,6,3,3,2647.0,620,2027.0,0.664,2262,47,0.424,0.234,0.00029411,0.99971,23.025280273508958
0,55,F,2,Graduate,Married,Less than $40K,Blue,47,3,1,2,4580.0,1300,3280.0,0.519,1694,34,0.7,0.284,5.5077e-05,0.99994,16.81255731186529
0,28,M,0,Post-Graduate,Married,Unknown,Blue,13,4,1,2,2608.0,1630,978.0,0.521,1822,33,0.32,0.625,5.5613e-05,0.99994,16.799090483077723
0,31,M,2,Unknown,Single,$80K - $120K,Blue,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,0.00033251,0.99967,31.120187165567266
0,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0.00011924,0.99988,27.55299547421141
0,44,F,3,Graduate,Married,Unknown,Blue,31,5,2,0,24936.0,2053,22883.0,0.716,1810,38,0.727,0.082,4.3568e-05,0.99996,18.565191127772962
0,55,M,3,College,Married,$80K - $120K,Blue,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024,6.9248e-05,0.99993,21.24800916678473
0,57,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0,0.00052057,0.99948,16.61491408474605
0,28,M,0,High School,Married,Unknown,Blue,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047,0.00074474,0.99926,23.46067530308149
0,35,F,2,Graduate,Married,Less than $40K,Blue,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779,5.5077e-05,0.99994,16.328529904922632
0,46,F,4,College,Married,Less than $40K,Blue,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21,0.00030845,0.99969,26.54413149852332
0,65,F,1,Uneducated,Single,Unknown,Blue,51,3,3,5,11037.0,1491,9546.0,0.651,2429,63,0.75,0.135,0.00086149,0.99914,29.232418004138133
0,50,F,2,Uneducated,Married,Unknown,Blue,44,6,2,5,16763.0,0,16763.0,0.88,3626,69,0.683,0.0,0.00058091,0.99942,34.62862689722708
0,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557,0.00010043,0.9999,32.891873041276995
0,49,M,2,Unknown,Single,$80K - $120K,Blue,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,0.00098108,0.99902,33.20336156956279
0,50,F,3,College,Single,Less than $40K,Blue,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276,0.00052057,0.99948,39.24578363710244
0,44,F,4,High School,Divorced,Less than $40K,Blue,39,5,1,4,9235.0,1796,7439.0,0.958,1739,42,0.448,0.194,0.00016112,0.99984,19.81198205253153
0,63,F,1,High School,Married,Less than $40K,Blue,56,6,1,3,3055.0,1685,1370.0,0.541,1405,40,0.481,0.552,8.453e-05,0.99992,18.189073497748005
0,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,0.00017969,0.99982,19.0113479439344
0,56,M,1,Unknown,Married,$80K - $120K,Blue,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147,9.5577e-05,0.9999,10.094108223483971
0,55,M,1,Graduate,Married,$60K - $80K,Blue,36,4,2,3,4666.0,1275,3391.0,0.397,1281,28,0.75,0.273,0.00017969,0.99982,13.537101502524445
0,48,F,4,College,Single,Less than $40K,Blue,38,4,3,3,4894.0,1505,3389.0,0.78,3277,67,0.558,0.308,0.00030845,0.99969,32.96514270946368
0,35,M,2,High School,Single,$120K +,Blue,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046,0.0001861,0.99981,29.032420028054595
0,30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374,0.00018162,0.99982,35.45066781459057
0,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,0.00018145,0.99982,30.725367768974603
0,53,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,9.2637e-05,0.99991,23.48478715404651
0,37,M,1,Graduate,Single,$60K - $80K,Blue,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548,8.6952e-05,0.99991,27.512361459025815
0,65,F,0,Uneducated,Single,Unknown,Blue,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,0.00078765,0.99921,24.237022414096423
0,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,0.00026028,0.99974,33.83346125523299
0,37,M,1,Graduate,Married,$40K - $60K,Blue,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0,0.00014834,0.99985,29.649111267142956
0,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459,0.00016413,0.99984,28.421197255569275
0,35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162,0.00018665,0.99981,31.388219872057345
0,49,F,2,High School,Unknown,$40K - $60K,Blue,38,4,1,2,2497.0,1674,823.0,0.701,2922,53,0.963,0.67,5.3542e-05,0.99995,26.968881505918397
0,26,F,0,High School,Single,Unknown,Blue,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,0.00043049,0.99957,27.43932531966204
0,58,M,1,Unknown,Married,$60K - $80K,Blue,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,9.5577e-05,0.9999,18.800413034644777
0,29,F,2,Uneducated,Single,Unknown,Blue,18,4,1,2,23125.0,1236,21889.0,0.995,2536,69,0.865,0.053,5.663e-05,0.99994,31.680130900689534
0,58,F,2,Unknown,Married,Less than $40K,Blue,43,6,2,2,3034.0,2517,517.0,0.63,1617,29,1.417,0.83,0.00012511,0.99987,14.805707911489463
0,33,M,2,College,Single,$80K - $120K,Blue,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265,0.00035543,0.99964,22.9901147249264
0,36,M,2,Graduate,Married,$40K - $60K,Blue,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274,9.2637e-05,0.99991,22.495033620366208
0,47,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,772,666.3,1.451,2250,40,0.905,0.537,0.00077466,0.99923,20.474834155614268
0,41,M,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,2683.0,1738,945.0,0.745,2274,52,0.733,0.648,0.00011382,0.99989,24.856301930971995
0,46,M,4,Graduate,Single,$60K - $80K,Blue,40,5,2,1,12280.0,985,11295.0,0.841,4263,70,1.0,0.08,7.1987e-05,0.99993,36.71145100798824
0,58,M,4,Graduate,Married,$60K - $80K,Blue,36,3,2,2,14607.0,1480,13127.0,0.346,1393,38,0.462,0.101,0.00011937,0.99988,17.437188530932453
0,53,F,1,Doctorate,Single,Less than $40K,Blue,48,4,3,3,2267.0,1469,798.0,0.716,3709,64,0.684,0.648,0.00041087,0.99959,33.05458424863658
0,54,F,3,Unknown,Married,Less than $40K,Blue,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884,0.00037246,0.99963,14.581131026795097
0,39,F,1,Uneducated,Divorced,Unknown,Blue,34,4,1,2,12512.0,666,11846.0,0.914,2995,60,0.875,0.053,5.3155e-05,0.99995,29.684335197931244
0,49,M,2,Graduate,Married,$80K - $120K,Blue,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083,0.00011382,0.99989,33.67668557212226
0,35,F,3,High School,Married,Less than $40K,Blue,23,3,3,4,3073.0,526,2547.0,0.702,1944,55,0.618,0.171,0.00052052,0.99948,25.042774696062235
0,47,M,3,College,Married,$120K +,Silver,27,6,3,3,34516.0,2315,32201.0,0.599,1805,46,0.704,0.067,0.00027576,0.99972,21.429363758506287
0,38,M,3,Graduate,Married,$60K - $80K,Blue,34,6,3,3,5323.0,2301,3022.0,0.68,1783,33,0.65,0.432,0.0003139,0.99969,16.693593837330052
0,56,M,1,Graduate,Married,$80K - $120K,Blue,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165,1.9069e-05,0.99998,16.404095939867886
0,56,M,2,High School,Married,$120K +,Blue,46,4,1,3,27029.0,1347,25682.0,0.381,1302,27,0.421,0.05,9.0056e-05,0.99991,13.234195158480444
0,38,M,3,High School,Single,$60K - $80K,Blue,25,5,1,4,9859.0,1305,8554.0,0.722,4345,72,0.674,0.132,0.00015942,0.99984,37.65268892870988
1,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026.0,243,3783.0,0.738,1102,27,0.8,0.06,0.9973,0.00270308,12.693186718748784
